3_3288_3_0629.wav|그 오래된 집은 잘 보존되어 있다. 좀 비켜 주실래요?
1_0852_4_5196.wav|좋은 의견이 생각나면 말해 줘. 난 따뜻한 날씨가 좋아.
4_4370_4_3337.wav|아! 내 리포트가 날아갔어! 한국 사람들은 까치가 울면 반가운 손님이 온다고 생각한다.
4_1664_3_1294.wav|문제의 근본 원인을 파악해야 해요. 배보다 배꼽이 더 커요.
2_1003_3_1750.wav|태양이 찬란하게 빛나고 있었다. 친구 욕해 봤자 누워서 침 뱉기예요.
3_4733_4_3324.wav|쓸데없는 말 좀 하지 마. 큰딸은 벌써 시집가서 애가 있어요.
3_2241_2_0406.wav|지진 후에 큰 화재가 발생했다. 주제와 무관한 질문은 받지 않겠습니다.
4_5522_4_3564.wav|저 암에 대해 연구하고 있습니다. 만약을 위해 돈을 좀 남겨 두자.
3_2013_3_0326.wav|점심 식사하셨어요? 저는 밤에 머리를 감아요.
4_3851_3_0386.wav|찌개 냄새가 참 좋네요. 쓰레기는 쓰레기통에 버려라.
4_2101_4_3000.wav|교수님은 현재 외출 중이세요. 벌써 잎이 다 졌어요.
3_4807_4_3802.wav|저는 아침이 될 때까지 깨어 있었어요. 명단에 제 이름이 빠져 있어요.
3_2123_4_4145.wav|고기를 바싹 익혀 주세요. 물의 온도가 몇 도야?
3_0712_3_3283.wav|그녀는 병든 남편을 헌신적으로 보살폈다. 장례를 지내야 한다는 법이 있지는 않다. 장례는 단지 보편적인 작별 의식이다.
3_4166_3_0586.wav|그 사람은 앉으나 서나 일 생각만 해요. 움직이지 마세요.
4_4159_3_1612.wav|우리 학교는 부산에서 가장 오래된 학교 중 하나야. 너희 둘 뭘 그렇게 소곤거리고 있어?
3_0944_2_0394.wav|체중이 빠져서 고민이다. 내 노트북은 이것보다 못해.
4_1752_4_1814.wav|교육 기관을 설립하다 본인이 이 회사에 어떻게 기여할 수 있다고 생각하세요?
4_4906_3_2491.wav|이번 지진으로 큰 경제적 손실이 발생했다. 성적표는 각 가정에 우편으로 보내집니다.
3_4311_4_0528.wav|권력을 동경하는 것은 인간의 속성 중 일부다. 어쩌다 다리가 부러졌습니까?
4_3437_4_4221.wav|사실 코끼리는 순한 동물이 아닙니다. 우선 옷에 묻은 피부터 닦아라.
1_0288_4_4972.wav|그 책 어디에 감춘 거야? 씨름은 옛날만큼 인기가 없어요.
1_0023_4_3184.wav|동료에게서 수화를 배우고 있습니다. 깨진 유리 조각 밟지 않게 조심해.
3_3463_3_1781.wav|값싼 수입품이 국내 산업을 위협하고 있다. 친구한테 바람을 맞아서 기분이 별로예요.
4_5019_1_0185.wav|수만 명의 사람들이 광장에 모여들었다. 딸아이는 저한테 혼나고 나면 엄마한테 달려가요.
4_1459_3_4899.wav|테이프 처음으로 감았어? 꼭 암을 이겨내겠어요.
3_3425_4_3422.wav|이천십삼 년에는 작은 아파트에 대한 수요가 급증할 것으로 예상된다. 오늘 엄마한테 꾸중을 들어서 기분이 별로예요.
4_3008_2_0524.wav|사람들이 부자가 되고 싶어하는 것은 지극히 당연한 거예요. 밖에서 안이 안 보이게 창을 불투명한 유리로 바꿨어요.
2_0011_1_0489.wav|가능한 한 빨리 좀 와 줘. 그 여자 자기 딸 자랑하는 데에 질렸어.
1_0578_3_4866.wav|나는 내가 그녀를 많이 사랑한다는 걸 깨달았다. 그럼 나더러 어쩌라고?
2_0559_4_1356.wav|그 개는 귀여워 보이지만, 사실 사납다. 다음엔 어디로 가고 싶으세요?
4_4521_4_3393.wav|한국 사람과 일본 사람을 구분할 수 있습니까? 그는 끝내 나타나지 않았다.
4_4792_4_0754.wav|그는 야구 선수로서 신체적 조건이 유리하다. 하루에 물을 최소한 여덟 잔은 마셔라.
1_0857_4_0458.wav|이 곰팡이는 어디에서 생겨난 거야? 제 문제로 부담을 드리고 싶지 않아요.
4_5065_3_4144.wav|나뭇잎 왜 진작 말 안 했어?
1_0939_3_2050.wav|껌 좀 조용히 씹어. 저기, 잠시만요! 숟가락이 더러워요.
3_4112_4_2994.wav|사 월 초는 아직 춥습니다. 벌써 지쳤어요?
4_0979_1_0796.wav|이 약은 아이들 손이 닿지 않는 곳에 두세요. 언제 서울에 올라오셨어요?
3_1525_3_0975.wav|영화에서 그는 냉정하고 계산적인 인물로 묘사된다. 오늘 밤이 우리의 첫 데이트라서 되게 설레요.
4_1494_3_4261.wav|저도 그 사건에 간접적으로 관계가 있어요. 노트가 침대 밑에 있어.
4_0094_4_2443.wav|안녕하세요? 이번 달에는 이익이 증가했어요.
4_0783_4_2537.wav|우체국에 가려면 몇 번 출구로 나가야 하죠? 존경하는 인물이 있나요?
3_2845_4_0780.wav|음악 많이 들으세요? 정부는 그 시에 대한 예산 지원을 축소하기로 결정했다.
4_2184_3_0060.wav|저는 중학생 때 한동안 엄마와 말을 하지 않았어요. 나는 어려서부터 책 읽는 것을 좋아했다.
3_2937_3_4051.wav|선진국은 후진국보다 지구 온난화 문제에 더 많은 책임이 있다. 오늘은 어제보다 더 춥네요.
3_2340_3_3249.wav|우리는 손발이 잘 맞아요. 문제는 생기기 마련이야.
2_0677_3_1137.wav|싱싱한 채소를 많이 드세요. 우리는 책을 주제에 따라 분류했다.
1_0935_4_1038.wav|얼마 동안 쓰실 건가요? 이 셔츠 드라이해야 하나요?
4_2122_4_2539.wav|해변을 따라 걸을까요? 이놈의 차가 또 말썽이야.
4_2107_3_4116.wav|규칙적으로 운동하고 잘 드세요. 지금 회의 중이라서 전화를 받을 수가 없습니다.
3_1789_2_0533.wav|어떤 식당을 추천하고 싶으세요? 왜 너는 불필요한 물건들을 늘 사니?
4_2270_3_3317.wav|흰 셔츠 있나요? 널 위해 기도할게.
3_1185_3_4068.wav|걔는 친구 일이라면 발 벗고 나선다. 최근에 뮤지컬 본 적 있니?
3_1796_4_3616.wav|어머니는 제 생활에 지나치게 간섭하세요. 머리 부딪히지 않게 조심해.
3_0119_2_0632.wav|입을 크게 벌리세요. 저는 여태껏 숱한 고비를 넘겼습니다.
4_1314_3_3199.wav|며칠 내로 꼭 갚을게. 우리는 사람들이 집단 생활에 적응하도록 돕습니다.
3_3100_3_2493.wav|그 재소자는 자신에게 죄가 없다고 주장했다. 몇 점 받았어?
4_0490_4_0519.wav|불고기는 한국의 대표적인 고기 요리입니다. 내 두 눈으로 분명히 봤어.
4_4104_3_2131.wav|저는 외할아버지를 닮았어요. 밥솥에서 김이 빠져 나갈 때까지 기다리세요.
3_0570_1_0615.wav|저는 엎드려서 자요. 코가 막혀요.
4_2147_1_0736.wav|갈등 해소에 대화만 한 게 없어요. 아내는 어젯밤 사내 아이를 낳았다.
3_0931_1_0806.wav|솔직히 가끔 언니에게 질투심을 느낍니다. 저희는 물건을 다발로 팔아요.
4_4315_3_4082.wav|한국 사람들은 새해에 떡국을 먹는 풍습이 있습니다. 얼른 대답해.
1_0964_2_1040.wav|한국어 시험에서 두 문제를 틀렸어. 제 남동생은 저보다 키가 더 커요.
3_2089_3_0309.wav|저는 자주 그 카페에서 시간을 보냅니다. 벌써 일어난 거야?
4_1014_4_0760.wav|드디어 끝났구나. 초콜릿 좋아하세요?
1_0813_3_0261.wav|저는 제게 주어진 일을 절대 쉽게 포기하지 않습니다. 이런 종류의 나무는 단단합니다.
4_0165_3_2102.wav|저는 길에서 침 뱉는 사람들을 이해할 수가 없어요. 이건 서비스입니다.
3_0776_4_1302.wav|저는 왼쪽 뺨에 흉터가 있어요. 저는 이번 성공으로 자신감을 얻었어요.
3_1782_4_2758.wav|그는 나를 본 적이 없다고 주장했다. 그 사람은 늘 자기 자식 자랑을 해요.
2_0772_4_2142.wav|지금 당장은 할 일이 없어요. 여기는 햇빛이 잘 안 들어요.
4_1418_3_4395.wav|계산은 각자 합시다. 책상이 너무 낮아요.
4_3374_4_0920.wav|당근 자르기 전에 껍질부터 벗겨라. 그가 내 쪽으로 달려왔다.
2_0067_3_2584.wav|건강한 신체에 건전한 정신 이력서를 이메일로 보내 주십시오.
4_2411_3_2033.wav|될 수 있으면 자주 휴지통을 비워라. 저는 음식을 가리지 않는 편이에요.
4_5243_1_0053.wav|심장이 정말 빨리 뛰어요. 입술에 침이나 바르고 말해.
3_3169_1_0414.wav|강제적인 결혼은 인권 침해입니다. 물은 높은 곳에서 낮은 곳으로 흐른다.
4_5094_3_0995.wav|책이 찢어졌어. 테이프 있어? 왜 갑자기 꿀 먹은 벙어리가 됐어?
4_4029_3_3477.wav|네가 농구 팬인 줄은 몰랐는데. 여러분은 금융 기관들로부터 우편물을 대거 받고 계실 겁니다.
4_0559_4_0923.wav|별도의 조건은 없어요. 다만 한 가지가 마음에 걸려요.
4_0083_2_0674.wav|더 드시겠어요? 아니요, 괜찮아요. 국이 좀 싱겁네.
4_0102_3_2579.wav|제가 아기를 안고 있을 테니까 식사하세요. 신문에 비서 모집 광고를 냈어요?
4_4477_3_4014.wav|산부인과 진찰은 받아 봤어? 해가 바뀌었습니다.
1_0527_3_0097.wav|모든 것이 잘 진행되고 있어요. 무덤을 훼손하는 것은 법적으로 금지되어 있다.
3_1272_3_2725.wav|비가 와서 게임이 중단되었다. 선글라스를 잃어버렸어요.
4_2242_2_1134.wav|왜 남의 물건을 허락도 없이 쓰는 거예요? 자제분들을 정말 훌륭하게 키우셨네요.
2_0598_4_3036.wav|그는 매사에 성실하다. 그 사람은 이번 사건과 직접적인 관련이 있어요.
3_2642_4_2188.wav|아버지는 내년이 정년이세요. 하느님 감사합니다!
4_3604_1_0492.wav|우유 먹인 다음에 따님을 바로 재우지 마세요. 다이아몬드가 단단한 물질을 자르는 데 사용된다는 거 알아?
4_1681_2_0500.wav|난 유머 감각이 있는 사람이 좋아. 나도 그래. 그는 아주 부지런한 사람이다.
4_4436_4_2344.wav|북한은 아직도 사회주의를 유지하고 있다. 사업을 해외로 확장할 계획입니다.
2_0692_2_0876.wav|그녀는 쓸쓸한 표정으로 나를 쳐다보았다. 이 분야에 경험이 있으세요?
4_2452_4_4459.wav|이쪽으로 오세요. 길을 건너기 전에 주위를 잘 살펴라.
3_1170_3_4598.wav|잠시 기다려 주세요. 밤이 되자 그녀의 상태가 더욱 나빠졌다.
3_2312_4_4792.wav|말도 없이 찾아와서 죄송해요. 그는 야구 선수로서 신체적 조건이 유리하다.
4_2124_3_2119.wav|해답은 네 안에 있어. 채소를 볶기 전에 살짝 데쳐 주세요.
3_1328_4_1399.wav|그녀의 시무룩한 표정을 보고 나는 그녀가 기분이 상했음을 알았다. 어느 동아리에 가입하고 싶어?
4_4336_3_1386.wav|내일은 평상시보다 조금 일찍 일어나야 해. 저는 그림에 소질이 없어요.
3_2496_2_0764.wav|저희는 대학 입시에 관한 여러 정보를 제공합니다. 그 사람은 억울하게 도둑으로 몰렸다.
4_5283_4_0315.wav|의사 선생님, 문제가 뭔가요? 계좌 번호를 불러 주세요.
3_2800_2_0693.wav|경기장 안으로 술을 가지고 들어올 수 없습니다. 그녀는 늘 씩씩하고 밝아 보인다.
1_0092_3_4829.wav|주민등록증을 보여 주시겠어요? 걱정하지 말고 좀 쉬어.
3_3192_4_0246.wav|몇몇 나라에서는 아직도 여성의 사회적 신분이 낮다. 질문이 있으시면 언제든 방문하시거나 전화하십시오.
3_3424_3_0761.wav|북한은 아직도 사회주의 체제를 유지하고 있다. 목에 가래가 계속 끼어요.
4_5219_1_0986.wav|무슨 뜻이야? 그 사람을 볼 때마다 내 예전 남자 친구를 떠올리게 돼.
3_2331_4_2436.wav|소라는 제 가장 친한 친구예요. 이곳에 다시는 오지 않을 거예요.
1_0532_4_3345.wav|집에 불이 나지 않는 이상은 고함 지르지 마라. 깨어나 보니 병원이었어요.
3_4669_1_0909.wav|이 펜은 새 거나 다름없어. 스타킹 위에 양말을 신지 그래?
4_1979_3_2196.wav|그는 오늘날 가장 유명한 과학자 중 한 명이다. 안방의 가구를 바꿔야겠어요.
3_3155_4_3424.wav|사격 개시! 꾸준히 노력하면 합격할 수 있을 거야.
3_1731_3_0612.wav|엄마는 가끔 내가 먹고 싶지 않은 걸 먹으라고 강요한다. 젊음은 되돌아오지 않는다.
4_4117_4_5362.wav|우리는 서로 집에도 자주 오가는 사이예요. 음주 운전은 다른 사람의 생명을 위협하는 행위입니다.
4_0102_4_2739.wav|제가 아기를 안고 있을 테니까 식사하세요. 화내지 마. 장난이었어.
3_3269_3_0687.wav|과학이 발달할수록 윤리 교육이 더 필요하다. 갑자기 열이 나요.
3_1480_3_3158.wav|그는 아주 재미있는 사람이어서 좋은 아빠가 될 거야. 자본주의 사회에서는 소비자가 왕이다.
3_3163_1_0521.wav|우리는 모두 법을 지킬 의무가 있다. 마지막으로 사람을 본 지 삼 년이 지났다.
4_2229_4_5384.wav|내일 하루 쉬고 싶어요. 과일하고 야채를 많이 드셔야겠네요.
4_5497_4_2475.wav|저희는 연애한 지 이 년 만에 결혼했어요. 네가 지금 하는 얘기는 내가 들은 것하고 일치하지 않아.
4_5107_4_4632.wav|내일 아침에는 버스 터미널로 아버지 마중 나가야 해요. 악수는 서양의 풍습입니다.
4_2589_4_4419.wav|우리는 헤어질 수밖에 없다는 결론에 이르렀어요. 제 사업을 하고 싶어요.
2_0222_4_4077.wav|저는 낯선 사람하고 있을 때는 보통 말을 잘 안 해요. 피곤하면 잠시 누워 있지 그래?
